observation,id,year,risk_ordered,risk_binary,stock_holding,risk_ratio,age,income,retired,education_uni,education_year12,education_year11,education_year10,married,gender,children
4560,107443,2006,2,1,1,1,57,131601,0,0,0,0,1,1,1,1
4561,107447,2006,2,1,1,0,52,145840,0,0,0,0,0,1,1,0
4562,107452,2006,3,1,1,1,42,55700,0,1,0,0,0,0,0,0
4563,107453,2006,1,0,0,0,39,147383,0,0,0,0,1,1,1,0
4564,107463,2006,2,1,1,0,42,75916,0,0,0,1,0,1,1,0
4565,107466,2006,1,0,0,1,61,32350,1,0,0,0,1,1,1,0
4566,107468,2006,2,1,1,1,70,208200,1,1,0,0,0,1,1,0
4567,107473,2006,1,0,0,0,42,86808,0,0,1,0,0,1,1,0
4568,107476,2006,1,0,0,0,53,39111,0,0,0,0,1,0,0,2
4569,107477,2006,1,0,0,0,53,10348,0,0,0,0,1,0,1,0
4570,107482,2006,3,1,1,1,43,274446,0,1,0,0,0,1,1,0
4571,107486,2006,1,0,0,0,55,86721,0,0,0,0,0,0,0,1
4572,107489,2006,1,0,0,0,57,45260,0,0,0,1,0,0,1,0
4573,107501,2006,2,1,1,0,62,68060,0,0,0,0,0,1,1,0
4574,107513,2006,2,1,1,1,41,141541,0,0,0,0,1,1,1,0
4575,107524,2006,2,1,1,0,35,105616,0,0,0,1,0,1,1,0
4576,107549,2006,2,1,1,0,53,51000,0,0,0,0,0,0,1,0
4577,107551,2006,2,1,1,1,53,224224,0,0,0,0,1,1,1,0
4578,107561,2006,2,1,1,0,58,82978,0,0,0,0,1,1,1,1
4579,107565,2006,2,1,1,0,45,67284,0,1,0,0,0,1,1,0
4580,107570,2006,2,1,1,1,42,107600,0,1,0,0,0,1,1,0
4581,107572,2006,2,1,1,0,31,19500,0,1,0,0,0,0,1,0
4582,107573,2006,1,0,0,0,31,33200,0,0,0,1,0,0,0,0
4583,107577,2006,2,1,1,0,65,62120,0,0,0,0,0,1,1,0
4584,107581,2006,2,1,1,0,64,82920,0,1,0,0,0,1,1,0
4585,107582,2006,1,0,0,0,31,48000,0,1,0,0,0,0,0,0
4586,107583,2006,1,0,0,0,44,82556,0,0,0,0,1,1,1,1
4587,107591,2006,1,0,0,1,67,68000,1,0,0,0,0,1,1,0
4588,107601,2006,3,1,1,1,47,203050,0,1,0,0,0,1,1,1
4589,107606,2006,1,0,0,0,66,21700,1,0,0,0,1,1,1,0
4590,107609,2006,2,1,1,1,51,58055,1,1,0,0,0,1,1,0
4591,107611,2006,2,1,1,1,46,125516,0,0,1,0,0,1,1,2
4592,107616,2006,3,1,1,1,45,100748,0,0,0,1,0,1,1,0
4593,107639,2006,1,0,0,0,44,42803,0,0,0,0,0,0,0,0
4594,107653,2006,1,0,0,0,53,210000,0,0,0,0,0,0,1,0
4595,107659,2006,2,1,1,0,36,80928,0,0,0,0,0,1,1,0
4596,107671,2006,1,0,0,1,63,18876,0,0,0,0,1,0,1,0
4597,107672,2006,1,0,0,0,62,17332,1,0,0,0,1,0,0,0
4598,107673,2006,1,0,0,0,51,86200,0,1,0,0,0,1,1,0
4599,107684,2006,3,1,1,1,32,123166,0,0,1,0,0,1,1,0
4600,107686,2006,1,0,0,0,68,33109,0,0,0,0,0,0,0,0
4601,107690,2006,1,0,0,1,71,23450,1,0,0,0,1,1,1,0
4602,107693,2006,3,1,1,1,50,275259,0,1,0,0,0,1,1,1
4603,107699,2006,1,0,0,0,52,44514,0,0,1,0,0,1,1,0
4604,107700,2006,1,0,0,0,35,112000,0,0,0,1,0,1,1,0
4605,107706,2006,1,0,0,0,41,44000,0,0,0,0,1,0,1,0
4606,107712,2006,4,1,1,0,66,30000,0,1,0,0,0,0,0,0
4607,107718,2006,2,1,1,0,47,70000,0,0,1,0,0,0,1,0
4608,107723,2006,2,1,1,0,40,79881,0,0,0,0,1,1,1,0
4609,107733,2006,3,1,1,0,47,60235,0,1,0,0,0,1,1,1
4610,107741,2006,2,1,1,0,43,207396,0,0,0,0,1,1,1,1
4611,107744,2006,1,0,0,0,40,248000,0,1,0,0,0,1,1,0
4612,107748,2006,1,0,0,1,31,40400,0,0,0,0,1,0,1,0
4613,107778,2006,2,1,1,1,46,117734,0,0,1,0,0,1,1,0
4614,107782,2006,2,1,1,0,36,100762,0,1,0,0,0,1,1,0
4615,107785,2006,2,1,1,0,47,63786,0,0,1,0,0,1,1,1
4616,107787,2006,1,0,0,0,54,30000,0,0,0,0,1,0,0,0
4617,107805,2006,4,1,1,1,36,165870,0,1,0,0,0,1,1,0
4618,107809,2006,1,0,0,0,72,24230,1,0,0,0,1,1,1,0
4619,107810,2006,2,1,1,0,66,48000,1,0,1,0,0,1,1,0
4620,107814,2006,1,0,0,0,26,105079,0,1,0,0,0,1,1,0
4621,107821,2006,2,1,1,1,64,27108,0,0,0,0,1,0,0,0
4622,107825,2006,1,0,0,0,49,47655,0,0,0,0,1,0,0,0
4623,107835,2006,2,1,1,1,46,55773,0,0,1,0,0,0,1,1
4624,107842,2006,2,1,1,0,38,87556,0,1,0,0,0,1,1,0
4625,107850,2006,3,1,1,0,53,110000,0,1,0,0,0,1,1,0
4626,107855,2006,2,1,1,0,37,117200,0,1,0,0,0,1,0,0
4627,107857,2006,2,1,1,0,43,130700,0,0,0,0,1,1,1,0
4628,107861,2006,3,1,1,0,47,49000,0,0,0,0,1,0,1,0
4629,107863,2006,1,0,0,0,48,76656,0,1,0,0,0,1,1,1
4630,107873,2006,1,0,0,0,66,45872,1,0,0,0,0,1,1,0
4631,107875,2006,1,0,0,0,45,65200,0,0,0,0,0,0,1,0
4632,107877,2006,2,1,1,0,73,26500,0,0,1,0,0,1,1,0
4633,107883,2006,2,1,1,0,39,12980,0,0,0,0,1,0,0,0
4634,107884,2006,2,1,1,0,43,62126,0,1,0,0,0,0,0,1
4635,107886,2006,2,1,1,0,55,60000,0,0,0,1,0,0,0,0
4636,107888,2006,1,0,0,0,67,21840,1,0,0,0,1,1,1,0
4637,107890,2006,2,1,1,0,36,72594,0,0,1,0,0,1,1,0
4638,107893,2006,1,0,0,0,71,17130,1,0,0,0,0,0,0,0
4639,107937,2006,2,1,1,0,48,65056,0,1,0,0,0,1,1,0
4640,107947,2006,3,1,1,1,70,158111,1,1,0,0,0,1,1,0
4641,107956,2006,2,1,1,0,30,52130,0,0,1,0,0,0,1,0
4642,107961,2006,2,1,1,0,30,186143,0,1,0,0,0,1,1,0
4643,107978,2006,1,0,0,1,54,96166,0,0,1,0,0,1,1,0
4644,107982,2006,2,1,1,1,62,92696,1,0,0,0,0,1,1,0
4645,107985,2006,1,0,0,0,34,106052,0,0,0,0,1,1,1,0
4646,108007,2006,3,1,1,1,65,29249,1,0,0,0,0,1,1,0
4647,108017,2006,2,1,1,0,56,221455,0,1,0,0,0,1,1,0
4648,108020,2006,2,1,1,0,25,38262,0,1,0,0,0,0,1,0
4649,108023,2006,2,1,1,1,36,97898,0,1,0,0,0,0,0,0
4650,108040,2006,1,0,0,0,42,53355,0,0,0,0,1,0,0,1
4651,108056,2006,1,0,0,0,39,78446,0,0,0,1,0,1,1,0
4652,108060,2006,2,1,1,0,34,70100,0,0,0,1,0,0,1,0
4653,108062,2006,2,1,1,0,44,113900,0,0,1,0,0,1,1,0
4654,108064,2006,1,0,0,1,58,23500,1,0,1,0,0,1,1,0
4655,108075,2006,2,1,1,0,29,41602,0,0,1,0,0,0,0,0
4656,108089,2006,1,0,0,0,51,110518,0,0,0,1,0,1,1,0
4657,108095,2006,1,0,0,0,49,94683,0,0,1,0,0,1,1,1
4658,108098,2006,2,1,1,0,50,158954,0,0,1,0,0,1,1,0
4659,108102,2006,3,1,1,0,39,120000,0,0,1,0,0,0,1,0
4660,108109,2006,2,1,1,0,35,4620,0,0,1,0,0,0,1,0
4661,108118,2006,3,1,1,0,45,147000,0,1,0,0,0,0,1,0
4662,108119,2006,2,1,1,0,54,19900,1,1,0,0,0,1,1,0
4663,108130,2006,2,1,1,1,39,82687,0,0,0,0,1,1,1,0
4664,108137,2006,2,1,1,1,63,60600,0,0,1,0,0,1,1,0
4665,108139,2006,2,1,1,0,62,73000,0,0,1,0,0,1,1,0
4666,108155,2006,1,0,0,0,28,101289,0,0,0,0,1,0,0,0
4667,108163,2006,2,1,1,0,52,110900,0,0,1,0,0,1,1,0
4668,108185,2006,3,1,1,0,37,104032,0,0,1,0,0,1,1,0
4669,108193,2006,1,0,0,0,52,37715,0,0,0,0,1,0,0,0
4670,108196,2006,2,1,1,1,62,63128,0,0,0,1,0,1,1,0
4671,108198,2006,3,1,1,1,55,74151,0,0,0,0,1,1,1,0
4672,108214,2006,4,1,1,1,48,365446,0,1,0,0,0,0,1,1
4673,108215,2006,4,1,1,0,50,168033,0,0,1,0,0,0,0,1
4674,108229,2006,1,0,0,0,73,43604,1,0,0,0,1,0,0,0
4675,108243,2006,2,1,1,0,60,32650,1,0,1,0,0,1,1,0
4676,108249,2006,3,1,1,1,58,345572,0,0,0,1,0,1,1,0
4677,108265,2006,2,1,1,0,44,490042,0,1,0,0,0,1,1,1
4678,108280,2006,1,0,0,0,66,13000,1,0,0,0,1,0,0,0
4679,108287,2006,1,0,0,0,72,16556,1,0,0,0,1,0,0,0
4680,108300,2006,3,1,1,0,38,127484,0,1,0,0,0,0,1,0
4681,108304,2006,2,1,1,1,64,32493,0,0,0,0,1,1,1,0
4682,108320,2006,2,1,1,0,33,50680,0,0,1,0,0,1,1,0
4683,108331,2006,1,0,0,0,59,11674,1,0,1,0,0,0,0,0
4684,108335,2006,2,1,1,0,35,192881,0,1,0,0,0,1,1,0
4685,108339,2006,1,0,0,0,44,180600,0,0,1,0,0,1,1,0
4686,108341,2006,2,1,1,1,70,46772,1,1,0,0,0,0,1,0
4687,108343,2006,2,1,1,0,25,4994,0,0,0,0,0,0,0,0
4688,108348,2006,3,1,1,1,29,154500,0,1,0,0,0,1,1,0
4689,108358,2006,2,1,1,1,57,70838,0,0,0,0,1,1,1,0
4690,108375,2006,3,1,1,1,56,28900,1,0,1,0,0,0,1,0
4691,108378,2006,1,0,0,0,33,117964,0,0,0,1,0,1,1,1
4692,108385,2006,2,1,1,1,68,42600,1,0,0,1,0,1,1,0
4693,108388,2006,1,0,0,0,33,77058,0,0,0,0,1,1,1,0
4694,108404,2006,1,0,0,0,64,29000,1,0,0,0,0,1,1,0
4695,108410,2006,1,0,0,1,70,49200,1,0,0,0,1,1,1,0
4696,108429,2006,1,0,0,0,57,36147,0,0,0,0,0,0,1,0
4697,108431,2006,1,0,0,1,57,53767,0,0,0,0,0,1,1,0
4698,108432,2006,1,0,0,0,61,40000,0,0,0,1,0,0,0,0
4699,108433,2006,2,1,1,0,52,119386,0,0,0,1,0,1,1,0
4700,108463,2006,2,1,1,1,41,198500,0,1,0,0,0,0,1,0
4701,108474,2006,2,1,1,1,43,105200,0,0,1,0,0,0,1,0
4702,108478,2006,1,0,0,0,26,56000,0,0,1,0,0,1,1,0
4703,108485,2006,2,1,1,0,38,76945,0,1,0,0,0,1,1,0
4704,108490,2006,2,1,1,0,53,116838,0,0,0,0,1,1,1,1
4705,108492,2006,3,1,1,0,58,84700,0,0,0,1,0,1,1,0
4706,108495,2006,2,1,1,0,31,86650,0,1,0,0,0,1,1,0
4707,108496,2006,1,0,0,0,73,61360,1,0,1,0,0,0,0,0
4708,108498,2006,3,1,1,0,38,18340,0,1,0,0,0,1,1,0
4709,108500,2006,2,1,1,0,34,83000,0,1,0,0,0,1,0,0
4710,108502,2006,1,0,0,1,63,11123,1,0,1,0,0,0,0,0
4711,108504,2006,2,1,1,0,63,31788,1,0,1,0,0,1,1,0
4712,108507,2006,3,1,1,1,34,169579,0,1,0,0,0,1,1,0
4713,108511,2006,2,1,1,0,45,87932,0,0,0,0,1,1,1,0
4714,108514,2006,3,1,1,0,29,60000,0,1,0,0,0,0,0,0
4715,108538,2006,2,1,1,0,44,55200,0,0,0,0,1,1,1,0
4716,108540,2006,3,1,1,0,73,77000,0,1,0,0,0,1,1,0
4717,108548,2006,1,0,0,0,36,47860,0,0,0,0,1,0,1,0
4718,108550,2006,2,1,1,0,33,33182,0,0,0,1,0,0,1,0
4719,108551,2006,2,1,1,1,34,33993,0,1,0,0,0,0,1,0
4720,108552,2006,1,0,0,0,69,37312,0,0,0,0,0,1,1,0
4721,108560,2006,3,1,1,0,38,159300,0,1,0,0,0,1,1,0
4722,108563,2006,1,0,0,0,71,12713,1,0,0,0,0,0,0,0
4723,108568,2006,1,0,0,0,37,37498,0,0,0,0,1,1,1,0
4724,108569,2006,2,1,1,1,71,104300,1,1,0,0,0,1,1,0
4725,108572,2006,1,0,0,0,30,55000,0,0,1,0,0,1,1,0
4726,108576,2006,1,0,0,0,72,13150,1,0,0,0,0,0,1,0
4727,108580,2006,2,1,1,0,33,289766,0,0,1,0,0,1,1,0
4728,108593,2006,3,1,1,0,63,119400,0,1,0,0,0,1,1,0
4729,108595,2006,3,1,1,1,56,83150,0,1,0,0,0,1,1,0
4730,108598,2006,2,1,1,1,37,84049,0,0,1,0,0,1,1,0
4731,108603,2006,3,1,1,0,52,157000,0,1,0,0,0,1,1,0
4732,108604,2006,1,0,0,0,44,149480,0,1,0,0,0,1,1,0
4733,108610,2006,3,1,1,1,56,107300,0,0,0,1,0,1,1,0
4734,108615,2006,1,0,0,0,74,21840,1,0,1,0,0,1,1,0
4735,108618,2006,1,0,0,0,31,51390,0,0,0,1,0,0,1,0
4736,108625,2006,1,0,0,0,58,47000,1,0,1,0,0,0,0,0
4737,108650,2006,1,0,0,1,70,22080,1,0,0,0,0,0,1,0
4738,108661,2006,2,1,1,1,45,98622,0,0,1,0,0,1,1,0
4739,108664,2006,1,0,0,0,33,29999,0,0,0,0,1,0,0,0
4740,108665,2006,2,1,1,0,34,108805,0,1,0,0,0,1,1,0
4741,108679,2006,1,0,0,0,58,19188,1,0,0,0,0,1,1,0
4742,108710,2006,1,0,0,0,33,73819,0,0,0,1,0,1,1,0
4743,108718,2006,3,1,1,0,37,72621,0,0,0,0,1,1,1,0
4744,108720,2006,1,0,0,0,47,32257,0,0,0,1,0,0,0,1
4745,108725,2006,1,0,0,0,55,81000,0,0,0,0,1,1,1,0
4746,108726,2006,1,0,0,0,26,87662,0,0,1,0,0,1,1,0
4747,108730,2006,2,1,1,0,46,173920,0,1,0,0,0,1,1,2
4748,108736,2006,3,1,1,0,39,90778,0,0,0,0,0,1,1,0
4749,108741,2006,2,1,1,0,38,125400,0,1,0,0,0,1,1,0
4750,108744,2006,1,0,0,0,73,37680,1,0,0,0,0,1,1,0
4751,108746,2006,2,1,1,0,57,89772,0,0,0,0,0,1,1,0
4752,108753,2006,1,0,0,0,48,114609,0,0,0,0,1,0,0,2
4753,108765,2006,2,1,1,0,29,56855,0,0,1,0,0,1,1,0
4754,108773,2006,4,1,1,0,42,50028,0,1,0,0,0,1,1,0
4755,108783,2006,1,0,0,0,72,48876,0,0,1,0,0,1,1,0
4756,108792,2006,2,1,1,1,38,182140,0,1,0,0,0,1,1,0
4757,108794,2006,2,1,1,1,38,223300,0,0,1,0,0,1,1,0
4758,108801,2006,2,1,1,1,69,24400,1,1,0,0,0,0,1,0
4759,108808,2006,1,0,0,0,43,148188,0,0,0,0,1,1,1,1
4760,108812,2006,2,1,1,0,47,26992,0,0,0,0,0,1,1,0
4761,108822,2006,2,1,1,0,52,465650,0,1,0,0,0,1,1,3
4762,108841,2006,2,1,1,0,45,73910,0,0,1,0,0,1,1,1
4763,108846,2006,2,1,1,1,67,93796,0,0,1,0,0,1,1,0
4764,108848,2006,2,1,1,0,56,29000,0,0,0,0,1,0,0,0
4765,108849,2006,2,1,1,1,53,154450,0,0,1,0,0,0,1,0
4766,108850,2006,2,1,1,0,33,95556,0,1,0,0,0,1,1,0
4767,108852,2006,2,1,1,0,52,104250,0,0,0,1,0,1,1,0
4768,108855,2006,2,1,1,0,53,55292,0,0,0,0,1,1,1,1
4769,108864,2006,2,1,1,1,63,19440,1,0,0,0,0,0,1,0
4770,108871,2006,1,0,0,0,74,13150,1,0,0,0,1,0,0,0
4771,108886,2006,2,1,1,0,50,100711,0,1,0,0,0,1,0,2
4772,108895,2006,2,1,1,0,53,140300,0,0,1,0,0,1,1,1
4773,108900,2006,2,1,1,0,47,186378,0,0,0,0,1,1,1,2
4774,108908,2006,2,1,1,0,38,157215,0,0,0,0,1,1,1,0
4775,108920,2006,2,1,1,0,43,149485,0,0,0,0,1,1,1,0
4776,108924,2006,2,1,1,1,46,69590,0,0,1,0,0,1,1,1
4777,108934,2006,2,1,1,0,56,77375,0,1,0,0,0,1,1,0
4778,108937,2006,1,0,0,0,65,18666,0,0,0,0,1,0,0,0
4779,108940,2006,2,1,1,1,47,61158,0,0,0,0,1,1,1,1
4780,108964,2006,1,0,0,0,42,16255,0,0,0,0,1,1,0,0
4781,108969,2006,2,1,1,0,70,53770,0,0,1,0,0,1,1,0
4782,108970,2006,2,1,1,0,65,30548,1,0,0,0,0,1,1,0
4783,108975,2006,3,1,1,0,41,95000,0,1,0,0,0,1,1,0
4784,108976,2006,3,1,1,0,25,26100,0,1,0,0,0,0,1,0
4785,108977,2006,4,1,1,1,39,302326,0,1,0,0,0,1,1,0
4786,108978,2006,3,1,1,0,37,94722,0,0,1,0,0,1,1,1
4787,108997,2006,2,1,1,0,57,46797,0,1,0,0,0,0,0,0
4788,109005,2006,1,0,0,0,47,102300,0,0,1,0,0,1,1,0
4789,109011,2006,1,0,0,0,65,27230,1,1,0,0,0,1,1,0
4790,109013,2006,3,1,1,0,27,65000,0,1,0,0,0,0,0,0
4791,109022,2006,2,1,1,1,42,118300,0,0,0,1,0,1,1,0
4792,109034,2006,2,1,1,1,71,18049,1,0,0,0,1,0,0,0
4793,109042,2006,2,1,1,0,54,87000,0,0,1,0,0,1,1,0
4794,109056,2006,1,0,0,0,42,122166,0,0,0,1,0,1,1,0
4795,109062,2006,2,1,1,0,49,88115,0,0,1,0,0,1,1,1
4796,109065,2006,1,0,0,0,52,40080,1,0,1,0,0,0,0,0
4797,109067,2006,2,1,1,0,32,16437,0,0,1,0,0,0,0,0
4798,109070,2006,2,1,1,0,45,57248,0,0,1,0,0,0,0,0
4799,109074,2006,2,1,1,0,63,32774,0,0,0,0,0,1,1,0
4800,109091,2006,2,1,1,0,57,57075,1,0,0,0,0,0,1,2
4801,109100,2006,2,1,1,0,58,112447,0,0,1,0,0,1,1,0
4802,109104,2006,1,0,0,0,35,100243,0,1,0,0,0,1,1,0
4803,109107,2006,2,1,1,0,29,170000,0,0,1,0,0,1,1,0
4804,109112,2006,2,1,1,0,33,69350,0,0,0,1,0,1,1,0
4805,109113,2006,1,0,0,0,48,150000,0,1,0,0,0,1,1,0
4806,109117,2006,3,1,1,1,60,809072,0,0,1,0,0,1,1,0
4807,109123,2006,2,1,1,1,45,139500,0,0,0,0,1,1,1,0
4808,109129,2006,1,0,0,0,47,77001,0,0,1,0,0,0,0,2
4809,109147,2006,2,1,1,0,45,81523,0,1,0,0,0,0,0,1
4810,109152,2006,1,0,0,0,34,58854,0,0,0,1,0,0,1,0
4811,109157,2006,2,1,1,1,45,139709,0,1,0,0,0,1,1,1
4812,109166,2006,1,0,0,0,71,26540,1,0,0,0,1,1,1,0
4813,109168,2006,2,1,1,1,44,123700,0,1,0,0,0,1,1,0
4814,109176,2006,1,0,0,0,43,82050,0,0,0,1,0,1,1,0
4815,109196,2006,2,1,1,0,48,262350,0,0,1,0,0,1,1,2
4816,109202,2006,1,0,0,0,64,40500,0,0,0,1,0,0,1,0
4817,109220,2006,2,1,1,0,40,21800,0,0,1,0,0,0,1,0
4818,109231,2006,2,1,1,0,43,56094,0,0,1,0,0,0,0,0
4819,109241,2006,2,1,1,1,38,94100,0,0,0,1,0,0,1,0
4820,109248,2006,2,1,1,0,29,107439,0,1,0,0,0,1,1,0
4821,109269,2006,1,0,0,1,65,75012,1,0,0,0,1,1,1,0
4822,109270,2006,3,1,1,0,29,59100,0,0,0,1,0,1,1,0
4823,109272,2006,2,1,1,0,36,252081,0,0,1,0,0,1,1,0
4824,109275,2006,1,0,0,0,66,23683,1,0,0,0,0,1,1,0
4825,109276,2006,1,0,0,0,66,16600,1,0,0,0,0,1,1,0
4826,109278,2006,2,1,1,1,69,141000,0,1,0,0,0,1,1,0
4827,109295,2006,1,0,0,0,44,83456,0,0,0,0,1,1,1,1
4828,109299,2006,2,1,1,0,51,93351,0,1,0,0,0,0,0,1
4829,109304,2006,2,1,1,0,49,84000,0,1,0,0,0,1,1,0
4830,109312,2006,1,0,0,0,59,66200,0,0,1,0,0,1,1,0
4831,109314,2006,1,0,0,0,26,44974,0,0,1,0,0,0,0,0
4832,109315,2006,1,0,0,1,48,130675,0,0,0,1,0,0,1,0
4833,109316,2006,1,0,0,1,50,95250,0,0,1,0,0,0,1,0
4834,109325,2006,2,1,1,0,64,88000,0,1,0,0,0,0,1,0
4835,109334,2006,3,1,1,0,32,80500,0,0,1,0,0,1,1,0
4836,109335,2006,2,1,1,0,30,292000,0,0,1,0,0,0,0,0
4837,109337,2006,2,1,1,1,47,99000,0,1,0,0,0,0,1,0
4838,109339,2006,1,0,0,1,47,112918,0,1,0,0,0,1,1,0
4839,109348,2006,2,1,1,1,58,77280,0,0,0,1,0,1,1,0
4840,109350,2006,2,1,1,0,61,71224,1,0,0,0,1,1,1,0
4841,109367,2006,1,0,0,0,74,14474,1,0,0,0,0,0,0,0
4842,109368,2006,2,1,1,0,49,77316,0,0,1,0,0,1,1,2
4843,109373,2006,2,1,1,1,35,75960,0,0,0,0,0,1,1,0
4844,109381,2006,1,0,0,0,28,33200,0,0,0,0,1,1,1,0
4845,109382,2006,3,1,1,0,55,157522,0,0,1,0,0,1,1,0
4846,109385,2006,2,1,1,0,59,107478,0,0,1,0,0,1,1,1
4847,109388,2006,3,1,1,1,33,92332,0,0,1,0,0,1,1,0
4848,109418,2006,1,0,0,0,48,35495,0,0,1,0,0,0,1,0
4849,109429,2006,1,0,0,0,27,118400,0,0,1,0,0,1,1,0
4850,109437,2006,3,1,1,0,57,84000,0,1,0,0,0,1,1,0
4851,109440,2006,2,1,1,0,52,342000,0,1,0,0,0,0,1,0
4852,109446,2006,2,1,1,1,46,135146,0,0,1,0,0,1,1,1
4853,109451,2006,2,1,1,0,37,86464,0,0,1,0,0,1,1,0
4854,109464,2006,1,0,0,0,65,28200,1,0,0,0,1,1,1,0
4855,109466,2006,4,1,1,0,29,93000,0,1,0,0,0,1,1,0
4856,109471,2006,2,1,1,0,55,144792,0,0,0,0,1,1,1,1
4857,109480,2006,2,1,1,0,59,265000,0,1,0,0,0,1,1,0
4858,109483,2006,2,1,1,0,36,55180,0,1,0,0,0,1,1,0
4859,109486,2006,3,1,1,1,42,79961,0,0,0,1,0,1,1,0
4860,109492,2006,2,1,1,1,56,95600,1,1,0,0,0,1,1,0
4861,109493,2006,2,1,1,0,26,41730,0,0,1,0,0,0,1,0
4862,109494,2006,2,1,1,0,26,138800,0,1,0,0,0,1,1,0
4863,109496,2006,2,1,1,1,59,110106,0,0,1,0,0,1,1,0
4864,109497,2006,1,0,0,0,72,19360,1,0,0,0,1,0,0,0
4865,109498,2006,1,0,0,0,58,137126,0,1,0,0,0,1,1,2
4866,109504,2006,3,1,1,1,25,117050,0,0,0,0,1,1,1,0
4867,109505,2006,4,1,1,1,56,177806,0,0,0,0,1,1,1,0
4868,109510,2006,2,1,1,0,38,115000,0,1,0,0,0,1,1,0
4869,109513,2006,2,1,1,0,54,219375,0,0,0,0,1,1,1,1
4870,109515,2006,1,0,0,0,57,67000,0,1,0,0,0,0,0,0
4871,109517,2006,2,1,1,0,62,16780,0,0,1,0,0,1,1,0
4872,109522,2006,2,1,1,1,51,13000,0,0,1,0,0,0,0,0
4873,109524,2006,1,0,0,0,41,50824,0,0,0,0,0,1,1,0
4874,109534,2006,2,1,1,0,58,60950,0,0,0,0,0,1,1,0
4875,109543,2006,3,1,1,0,32,112700,0,0,0,1,0,1,1,0
4876,109548,2006,2,1,1,1,43,80230,0,0,0,0,1,1,1,0
4877,109553,2006,1,0,0,1,44,118746,0,0,1,0,0,1,1,2
4878,109557,2006,2,1,1,0,67,22540,1,0,0,0,0,1,1,0
4879,109561,2006,1,0,0,0,30,58944,0,1,0,0,0,1,1,0
4880,109570,2006,2,1,1,0,38,50060,0,0,1,0,0,0,0,0
4881,109582,2006,1,0,0,0,30,45232,0,0,0,0,1,1,1,0
4882,109590,2006,1,0,0,0,60,119100,0,0,1,0,0,0,1,0
4883,109597,2006,2,1,1,1,56,18100,0,0,1,0,0,0,1,0
4884,109598,2006,2,1,1,0,25,75284,0,0,1,0,0,0,1,0
4885,109600,2006,2,1,1,0,31,162024,0,1,0,0,0,1,1,0
4886,109601,2006,2,1,1,0,31,100000,0,1,0,0,0,0,1,0
4887,109602,2006,2,1,1,0,43,89556,0,1,0,0,0,1,1,0
4888,109607,2006,1,0,0,0,36,200000,0,1,0,0,0,1,1,0
4889,109609,2006,1,0,0,0,54,78800,0,0,0,1,0,1,1,0
4890,109612,2006,2,1,1,0,31,93556,0,0,1,0,0,1,1,0
4891,109616,2006,1,0,0,0,60,52654,0,1,0,0,0,0,0,0
4892,109619,2006,2,1,1,0,55,86800,0,0,1,0,0,1,1,0
4893,109622,2006,2,1,1,0,33,128000,0,1,0,0,0,1,1,0
4894,109623,2006,2,1,1,1,33,81250,0,0,1,0,0,1,1,0
4895,109626,2006,2,1,1,1,50,74000,0,1,0,0,0,0,1,0
4896,109627,2006,1,0,0,0,50,173861,0,0,0,0,1,1,1,1
4897,109629,2006,1,0,0,0,26,30000,0,0,0,0,0,0,1,0
4898,109644,2006,1,0,0,0,27,50500,0,1,0,0,0,0,0,0
4899,109648,2006,1,0,0,0,49,37700,0,0,0,0,1,1,1,0
4900,109653,2006,2,1,1,0,41,192800,0,0,1,0,0,1,1,0
4901,109656,2006,1,0,0,0,40,123987,0,0,0,1,0,0,0,0
4902,109667,2006,1,0,0,0,28,127000,0,0,0,0,1,1,1,0
4903,109670,2006,3,1,1,0,40,350150,0,1,0,0,0,1,1,0
4904,109678,2006,3,1,1,0,58,90550,0,0,1,0,0,1,1,0
4905,109684,2006,2,1,1,0,26,54137,0,0,1,0,0,0,1,0
4906,109690,2006,1,0,0,0,37,82356,0,0,0,0,1,1,1,0
4907,109691,2006,2,1,1,0,32,9000,0,0,0,1,0,1,1,0
4908,109692,2006,2,1,1,0,25,44000,0,0,1,0,0,0,0,0
4909,109694,2006,2,1,1,0,55,58500,0,0,0,0,1,1,1,0
4910,109706,2006,2,1,1,0,53,177964,0,0,0,0,0,1,1,1
4911,109709,2006,2,1,1,0,57,39574,0,0,0,0,1,1,1,0
4912,109714,2006,1,0,0,0,37,110000,0,0,0,1,0,1,1,0
4913,109716,2006,3,1,1,0,53,105000,0,0,0,1,0,1,1,0
4914,109719,2006,1,0,0,0,61,14660,1,0,0,0,1,0,0,0
4915,109720,2006,1,0,0,0,72,14000,1,0,0,1,0,0,0,0
4916,109723,2006,1,0,0,0,36,51150,0,1,0,0,0,0,0,0
4917,109725,2006,2,1,1,0,41,75694,0,0,0,1,0,1,1,0
4918,109736,2006,1,0,0,1,44,86402,0,0,1,0,0,1,1,0
4919,109746,2006,2,1,1,1,45,81996,0,0,0,1,0,1,1,0
4920,109750,2006,1,0,0,0,61,59500,0,0,0,1,0,1,1,0
4921,109752,2006,1,0,0,0,65,27509,1,0,0,0,1,1,1,0
4922,109754,2006,2,1,1,0,63,41100,0,0,1,0,0,0,0,0
4923,109762,2006,2,1,1,1,63,26087,0,0,1,0,0,0,0,0
4924,109765,2006,1,0,0,0,73,17963,1,0,0,0,1,0,0,0
4925,109767,2006,3,1,1,1,48,109287,0,0,0,1,0,1,1,1
